ID,cfg-config_id,cfg-tp_size,cfg-pp_size,cfg-max_running_requests,cfg-max_total_tokens,cfg-chunked_prefill_size,cfg-gpu_memory_utilization,cfg-attention_backend,cfg-context_length,cfg-enable_torch_compile,cfg-enable_p2p_check,cfg-disable_radix_cache,cfg-ai-temperature,cfg-ai-top_k,cfg-ai-top_p,cfg-ai-repetition_penalty,cfg-ai-frequency_penalty,cost-duration,cost-total_input_tokens,cost-total_output_tokens,cost-total_output_tokens_retokenized,cost-concurrency,obj-completed+,obj-request_throughput+,obj-input_throughput+,obj-output_throughput+,obj-mean_e2e_latency_ms-,obj-median_e2e_latency_ms-,obj-std_e2e_latency_ms-,obj-p99_e2e_latency_ms-,obj-mean_ttft_ms-,obj-median_ttft_ms-,obj-std_ttft_ms-,obj-p99_ttft_ms-,obj-mean_tpot_ms-,obj-median_tpot_ms-,obj-std_tpot_ms-,obj-p99_tpot_ms-,obj-mean_itl_ms-,obj-median_itl_ms-,obj-std_itl_ms-,obj-p95_itl_ms-,obj-p99_itl_ms-,hw-file,log-file
184,failed-34183,1,1,768,12288,3072,0.8,torch_native,9216,False,True,False,0.9,21,0.5,1.3,1.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-184.txt
185,failed-34291,1,1,320,28672,4096,0.75,torch_native,14336,True,False,True,0.7,100,0.4,1.5,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-185.txt
186,failed-34399,1,1,640,10240,14336,0.9,flashinfer,13312,False,False,True,0.4,51,0.8,1.8,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-186.txt
187,failed-34507,1,1,128,20480,7168,0.75,torch_native,11264,False,True,False,0.7,41,0.2,1.6,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-187.txt
188,failed-34615,1,1,384,28672,8192,0.85,torch_native,10240,False,False,False,0.4,21,0.55,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-188.txt
189,failed-34723,1,1,512,10240,7168,0.85,torch_native,14336,False,False,False,0.3,11,0.85,1.7,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-189.txt
190,failed-34831,1,1,896,26624,11264,0.9,flashinfer,10240,True,False,True,0.7,41,0.45,1.8,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-190.txt
191,failed-34939,1,1,384,12288,16384,0.85,flashinfer,13312,False,False,False,0.4,31,1.0,1.7,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-191.txt
192,failed-35047,1,1,768,24576,9216,0.75,flashinfer,9216,True,True,True,0.1,11,0.6,1.8,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-192.txt
193,failed-35155,1,1,320,22528,9216,0.9,flashinfer,13312,False,True,False,0.8,100,0.6,1.1,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-193.txt
194,failed-35263,1,1,576,30720,14336,0.85,flashinfer,12288,False,True,False,0.7,51,0.7,1.3,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-194.txt
195,failed-35371,1,1,704,10240,6144,0.9,flashinfer,16384,True,False,True,0.5,81,0.15,1.0,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-195.txt
196,failed-35479,1,1,640,14336,14336,0.8,torch_native,10240,True,True,True,0.2,11,0.2,1.8,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-196.txt
197,failed-35587,1,1,1024,22528,13312,0.9,torch_native,13312,True,True,True,0.8,21,1.0,1.8,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-197.txt
198,failed-35695,1,1,1024,20480,6144,0.9,flashinfer,11264,False,True,False,0.1,11,0.85,1.3,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-198.txt
199,failed-35803,1,1,512,30720,8192,0.75,flashinfer,16384,False,True,False,0.0,91,0.15,1.1,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-199.txt
200,failed-35911,1,1,832,16384,5120,0.9,torch_native,14336,False,True,True,0.8,31,0.75,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-200.txt
201,failed-36019,1,1,576,26624,12288,0.85,flashinfer,13312,True,False,True,0.9,11,0.15,1.6,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-201.txt
202,failed-36127,1,1,256,20480,6144,0.9,flashinfer,15360,False,True,False,0.2,1,0.3,1.6,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-202.txt
203,failed-36235,1,1,384,28672,10240,0.85,torch_native,10240,False,True,False,0.7,41,0.8,1.1,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-203.txt
204,failed-36343,1,1,832,24576,5120,0.9,torch_native,9216,True,False,False,0.3,51,0.65,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-204.txt
205,failed-36451,1,1,448,30720,9216,0.95,torch_native,14336,False,False,False,0.0,41,0.75,1.2,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-205.txt
206,failed-36559,1,1,192,26624,3072,0.8,flashinfer,12288,False,True,True,0.5,100,0.95,2.0,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-206.txt
207,failed-36667,1,1,896,8192,9216,0.75,torch_native,10240,False,False,True,0.9,21,0.8,1.1,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-207.txt
208,failed-36775,1,1,256,16384,7168,0.9,flashinfer,13312,False,True,True,1.0,11,0.8,1.1,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-208.txt
209,failed-36883,1,1,128,22528,3072,0.85,flashinfer,15360,False,True,True,0.5,61,0.85,1.7,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-209.txt
210,failed-36991,1,1,832,24576,11264,0.75,torch_native,13312,True,False,False,0.5,91,0.65,1.8,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-210.txt
211,failed-37099,1,1,64,32768,6144,0.85,flashinfer,9216,False,True,True,0.7,31,0.35,1.4,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-211.txt
212,failed-37207,1,1,256,10240,11264,0.85,flashinfer,14336,True,True,True,0.2,1,0.35,1.3,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-212.txt
213,failed-37315,1,1,448,16384,8192,0.7,torch_native,16384,False,False,True,0.6,31,0.6,1.1,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-213.txt
214,failed-37423,1,1,640,10240,4096,0.75,torch_native,10240,False,True,False,0.8,61,0.85,1.7,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-214.txt
215,failed-37531,1,1,768,22528,5120,0.85,torch_native,14336,False,False,False,0.5,11,0.6,1.3,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-215.txt
216,failed-37639,1,1,960,28672,9216,0.8,flashinfer,9216,True,True,True,0.8,61,0.5,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-216.txt
217,failed-37747,1,1,384,8192,12288,0.75,torch_native,10240,True,True,True,0.1,21,0.8,1.9,2.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-217.txt
218,failed-37855,1,1,64,12288,10240,0.75,torch_native,14336,True,False,False,0.4,61,0.25,1.1,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-218.txt
219,failed-37963,1,1,576,24576,12288,0.75,torch_native,13312,True,True,False,0.4,51,0.55,1.3,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-219.txt
220,failed-38071,1,1,320,8192,16384,0.7,torch_native,10240,False,True,True,0.5,11,0.2,1.0,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-220.txt
221,failed-38179,1,1,960,22528,10240,0.75,flashinfer,15360,True,True,False,0.2,71,0.2,1.1,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-221.txt
222,failed-38287,1,1,256,18432,9216,0.85,flashinfer,12288,False,True,False,0.9,1,0.25,1.7,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-222.txt
223,failed-38395,1,1,832,20480,5120,0.85,torch_native,15360,True,False,False,0.5,11,0.2,1.6,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-223.txt
224,failed-38503,1,1,384,14336,9216,0.85,torch_native,12288,False,True,False,1.0,81,0.5,1.6,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-224.txt
225,failed-38611,1,1,768,8192,5120,0.85,flashinfer,11264,False,True,True,0.3,51,0.65,1.1,1.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-225.txt
226,failed-38719,1,1,896,10240,8192,0.75,flashinfer,15360,False,True,False,0.7,71,0.9,1.9,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-226.txt
227,failed-38827,1,1,768,24576,8192,0.9,torch_native,14336,True,True,True,0.7,51,0.1,1.4,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-227.txt
228,failed-38935,1,1,320,32768,4096,0.75,torch_native,14336,True,False,True,0.6,51,0.75,1.4,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-228.txt
229,failed-39043,1,1,512,24576,11264,0.8,flashinfer,15360,False,False,True,0.1,81,0.9,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-229.txt
230,failed-39151,1,1,256,32768,9216,0.7,flashinfer,12288,True,False,False,0.7,81,0.3,1.8,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-230.txt
231,failed-39259,1,1,1024,24576,6144,0.9,torch_native,13312,True,False,False,0.8,71,0.65,1.0,2.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-231.txt
232,failed-39367,1,1,768,14336,15360,0.95,torch_native,13312,False,True,False,0.7,61,0.25,1.8,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-232.txt
233,failed-39475,1,1,256,22528,10240,0.9,torch_native,13312,False,False,True,0.5,81,0.4,1.3,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-233.txt
234,failed-39583,1,1,128,30720,3072,0.8,flashinfer,11264,True,True,False,0.8,91,0.7,1.0,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-234.txt
235,failed-39691,1,1,128,14336,7168,0.75,torch_native,9216,False,False,False,0.7,11,0.85,1.3,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-235.txt
236,failed-39799,1,1,704,12288,12288,0.8,flashinfer,10240,True,False,True,1.0,21,0.3,1.8,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-236.txt
237,failed-39907,1,1,512,10240,14336,0.75,torch_native,11264,True,False,False,0.4,51,1.0,1.5,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-237.txt
238,failed-40015,1,1,128,30720,9216,0.9,flashinfer,15360,False,False,False,0.1,71,0.9,1.9,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-238.txt
239,failed-40123,1,1,576,14336,10240,0.85,flashinfer,14336,True,False,True,0.6,91,0.2,1.9,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-239.txt
240,failed-40231,1,1,576,28672,14336,0.75,torch_native,11264,True,True,False,0.6,31,0.2,1.3,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-240.txt
241,failed-40339,1,1,576,26624,13312,0.8,flashinfer,14336,True,True,False,0.4,31,0.65,1.9,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-241.txt
242,failed-40447,1,1,640,28672,14336,0.8,torch_native,13312,True,True,True,0.8,21,0.65,1.1,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-242.txt
243,failed-40555,1,1,384,12288,16384,0.9,torch_native,14336,False,False,False,0.6,61,0.5,1.7,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-243.txt
244,failed-40663,1,1,832,20480,12288,0.75,torch_native,10240,False,True,False,0.4,81,0.55,1.0,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-244.txt
245,failed-40771,1,1,384,16384,15360,0.9,flashinfer,15360,False,True,False,0.2,91,0.15,2.0,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-245.txt
246,failed-40879,1,1,384,14336,10240,0.8,flashinfer,15360,True,False,True,0.7,71,0.4,1.9,1.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-246.txt
247,failed-40987,1,1,512,30720,4096,0.9,flashinfer,11264,False,True,True,0.3,41,0.65,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-247.txt
248,failed-41095,1,1,192,18432,3072,0.8,flashinfer,12288,True,False,True,0.8,51,0.3,2.0,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-248.txt
249,failed-41203,1,1,384,10240,14336,0.9,torch_native,11264,True,False,True,0.5,31,0.65,1.1,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-249.txt
250,failed-41311,1,1,896,18432,11264,0.9,flashinfer,12288,False,True,True,0.0,51,0.85,1.1,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-250.txt
251,failed-41419,1,1,256,26624,3072,0.75,flashinfer,15360,True,True,True,0.9,11,0.8,2.0,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-251.txt
252,failed-41527,1,1,768,28672,13312,0.8,flashinfer,11264,False,True,True,0.5,21,0.75,1.6,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-252.txt
253,failed-41635,1,1,832,10240,11264,0.9,torch_native,12288,True,False,False,0.8,100,0.55,1.4,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-253.txt
254,failed-41743,1,1,1024,14336,13312,0.95,torch_native,13312,False,False,False,0.6,21,1.0,1.1,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-254.txt
255,failed-41851,1,1,768,12288,13312,0.8,torch_native,9216,False,False,True,0.5,41,0.25,1.0,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-255.txt
256,failed-41959,1,1,768,16384,13312,0.7,flashinfer,9216,True,False,True,0.5,41,0.3,1.9,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-256.txt
257,failed-42067,1,1,704,16384,13312,0.7,flashinfer,12288,False,False,True,0.8,31,0.8,1.7,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-257.txt
258,failed-42175,1,1,576,26624,4096,0.75,flashinfer,10240,True,True,True,0.3,91,0.9,1.6,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-258.txt
259,failed-42283,1,1,1024,14336,8192,0.9,torch_native,10240,False,True,False,0.8,71,0.4,2.0,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-259.txt
260,failed-42391,1,1,768,10240,15360,0.75,flashinfer,11264,True,True,False,0.6,100,0.95,2.0,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-260.txt
261,failed-42499,1,1,704,14336,5120,0.75,torch_native,13312,False,True,False,0.3,21,0.1,1.0,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-261.txt
262,failed-42607,1,1,128,22528,3072,0.8,torch_native,10240,True,True,False,0.5,81,0.85,1.3,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-262.txt
263,failed-42715,1,1,256,18432,15360,0.95,torch_native,12288,True,True,True,0.4,31,0.45,1.5,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-263.txt
264,failed-42823,1,1,448,28672,5120,0.95,torch_native,15360,False,False,True,0.1,51,0.65,1.0,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-264.txt
265,failed-42931,1,1,960,16384,3072,0.8,flashinfer,15360,False,False,True,0.0,31,0.9,1.8,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-265.txt
266,failed-43039,1,1,832,24576,2048,0.9,flashinfer,14336,False,False,False,1.0,41,0.5,1.8,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-266.txt
267,failed-43147,1,1,512,16384,5120,0.75,flashinfer,14336,True,True,True,0.5,91,0.2,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-267.txt
268,failed-43255,1,1,832,14336,2048,0.7,flashinfer,13312,True,False,False,0.9,61,0.95,1.6,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-268.txt
269,failed-43363,1,1,704,12288,9216,0.8,flashinfer,9216,True,True,True,0.8,41,0.45,1.3,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-269.txt
270,failed-43471,1,1,128,16384,12288,0.75,flashinfer,14336,True,True,True,0.1,41,0.25,1.0,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-270.txt
271,failed-43579,1,1,640,16384,12288,0.9,flashinfer,15360,False,True,False,0.8,31,0.65,1.7,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-271.txt
272,failed-43687,1,1,768,18432,13312,0.85,flashinfer,12288,True,True,False,0.3,41,0.55,1.8,1.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-272.txt
273,failed-43795,1,1,768,22528,11264,0.7,torch_native,15360,True,True,False,0.9,21,0.85,1.6,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-273.txt
274,failed-43903,1,1,640,16384,3072,0.85,flashinfer,9216,True,True,False,0.8,21,0.95,2.0,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-274.txt
275,failed-44011,1,1,256,28672,7168,0.85,flashinfer,10240,False,False,True,0.4,1,0.8,1.1,1.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-275.txt
276,failed-44119,1,1,192,30720,9216,0.9,flashinfer,12288,True,False,False,0.1,21,0.3,1.6,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-276.txt
277,failed-44227,1,1,896,32768,10240,0.9,torch_native,16384,False,False,False,0.9,91,0.95,1.3,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-277.txt
278,failed-44335,1,1,512,8192,12288,0.9,torch_native,13312,True,False,False,0.2,81,0.5,1.3,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-278.txt
279,failed-44443,1,1,448,16384,15360,0.95,flashinfer,13312,False,True,False,0.9,11,0.75,1.6,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-279.txt
280,failed-44551,1,1,1024,12288,10240,0.85,torch_native,12288,True,False,False,0.5,61,0.6,2.0,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-280.txt
281,failed-44659,1,1,832,20480,12288,0.85,torch_native,13312,False,True,False,0.2,21,0.15,1.9,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-281.txt
282,failed-44767,1,1,320,30720,14336,0.9,torch_native,9216,False,False,True,0.9,1,0.9,1.3,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-282.txt
283,failed-44875,1,1,192,22528,4096,0.85,torch_native,13312,False,True,True,0.5,21,0.25,1.7,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-283.txt
284,failed-44983,1,1,576,14336,8192,0.9,flashinfer,11264,False,False,False,0.1,41,0.95,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-284.txt
285,failed-45091,1,1,576,8192,13312,0.85,torch_native,9216,False,False,False,0.2,71,0.3,1.3,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-285.txt
286,failed-45199,1,1,448,28672,9216,0.75,flashinfer,9216,True,True,False,0.3,11,0.95,1.0,0.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-286.txt
287,failed-45307,1,1,384,10240,6144,0.75,flashinfer,10240,False,True,True,0.3,11,0.15,1.6,1.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-287.txt
288,failed-45415,1,1,256,14336,6144,0.8,torch_native,15360,False,True,False,0.1,51,0.55,1.5,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-288.txt
289,failed-45523,1,1,704,28672,10240,0.95,flashinfer,10240,True,True,True,0.5,91,0.2,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-289.txt
290,failed-45631,1,1,384,10240,6144,0.8,flashinfer,10240,False,True,True,0.5,21,0.85,1.5,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-290.txt
291,failed-45739,1,1,640,14336,11264,0.9,torch_native,16384,True,False,True,0.7,11,0.4,1.8,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-291.txt
292,failed-45847,1,1,128,14336,5120,0.95,torch_native,11264,False,False,False,0.5,51,1.0,1.9,0.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-292.txt
293,failed-45955,1,1,256,30720,9216,0.85,flashinfer,10240,True,False,True,0.6,71,0.35,1.5,0.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-293.txt
294,failed-46063,1,1,384,18432,4096,0.9,torch_native,14336,True,False,False,0.0,41,0.15,1.2,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-294.txt
295,failed-46171,1,1,768,16384,3072,0.8,flashinfer,9216,False,False,False,1.0,61,0.2,1.5,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-295.txt
296,failed-46279,1,1,832,12288,7168,0.85,torch_native,13312,False,True,False,0.3,61,0.7,1.2,0.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-296.txt
297,failed-46387,1,1,512,8192,14336,0.85,torch_native,14336,True,False,False,0.2,31,0.25,1.3,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-297.txt
298,failed-46495,1,1,320,12288,9216,0.7,flashinfer,10240,True,False,True,0.1,1,0.35,1.1,0.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-298.txt
299,failed-46603,1,1,704,22528,15360,0.95,torch_native,15360,True,True,True,0.7,31,0.2,2.0,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-299.txt
300,failed-46711,1,1,512,10240,9216,0.75,flashinfer,10240,True,True,True,0.9,21,0.4,1.5,1.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-300.txt
301,failed-46819,1,1,64,30720,14336,0.8,torch_native,9216,False,False,False,0.2,31,0.6,1.1,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-301.txt
302,failed-46927,1,1,192,30720,3072,0.85,torch_native,11264,True,False,False,0.5,71,0.7,1.2,1.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-302.txt
303,failed-47035,1,1,704,30720,5120,0.95,flashinfer,11264,True,False,True,0.3,21,0.7,1.6,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-303.txt
304,failed-47143,1,1,256,16384,7168,0.7,torch_native,15360,True,True,True,0.4,91,0.55,1.1,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-304.txt
305,failed-47251,1,1,704,10240,10240,0.8,flashinfer,15360,True,False,False,0.4,61,0.2,1.9,0.9,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-305.txt
306,failed-47359,1,1,576,16384,14336,0.9,torch_native,14336,False,True,True,0.7,31,0.1,1.0,0.3,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-306.txt
307,failed-47467,1,1,704,28672,10240,0.9,flashinfer,15360,True,False,True,1.0,51,0.75,1.5,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-307.txt
308,failed-47575,1,1,128,10240,2048,0.85,torch_native,9216,True,False,False,0.6,71,0.45,2.0,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-308.txt
309,failed-47683,1,1,128,12288,10240,0.95,flashinfer,16384,True,True,False,0.1,61,0.85,1.6,1.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-309.txt
310,failed-47791,1,1,448,12288,14336,0.75,flashinfer,11264,False,False,True,0.2,1,0.75,1.3,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-310.txt
311,failed-47899,1,1,832,10240,14336,0.9,flashinfer,15360,True,True,True,0.8,71,0.7,1.1,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-311.txt
312,failed-48007,1,1,768,12288,3072,0.8,torch_native,9216,False,True,False,0.9,21,0.5,1.3,1.6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-312.txt
313,failed-48115,1,1,320,28672,4096,0.75,torch_native,14336,True,False,True,0.7,100,0.4,1.5,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-313.txt
314,failed-48223,1,1,640,10240,14336,0.9,flashinfer,13312,False,False,True,0.4,51,0.8,1.8,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-314.txt
315,failed-48331,1,1,128,20480,7168,0.75,torch_native,11264,False,True,False,0.7,41,0.2,1.6,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-315.txt
316,failed-48439,1,1,384,28672,8192,0.85,torch_native,10240,False,False,False,0.4,21,0.55,1.3,1.2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-316.txt
317,failed-48547,1,1,512,10240,7168,0.85,torch_native,14336,False,False,False,0.3,11,0.85,1.7,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-317.txt
318,failed-48655,1,1,896,26624,11264,0.9,flashinfer,10240,True,False,True,0.7,41,0.45,1.8,1.7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-318.txt
319,failed-48763,1,1,384,12288,16384,0.85,flashinfer,13312,False,False,False,0.4,31,1.0,1.7,0.5,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-319.txt
320,failed-48871,1,1,768,24576,9216,0.75,flashinfer,9216,True,True,True,0.1,11,0.6,1.8,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-320.txt
321,failed-48979,1,1,320,22528,9216,0.9,flashinfer,13312,False,True,False,0.8,100,0.6,1.1,1.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-321.txt
322,failed-49087,1,1,576,30720,14336,0.85,flashinfer,12288,False,True,False,0.7,51,0.7,1.3,0.8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-322.txt
323,failed-49195,1,1,704,10240,6144,0.9,flashinfer,16384,True,False,True,0.5,81,0.15,1.0,1.1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,log_file/log-323.txt
